,game_id,season,week,team,opponent,score,home,ewma_dynamic_window_rushing_offense_team,ewma_dynamic_window_passing_offense_team,ewma_dynamic_window_rushing_defense_team,ewma_dynamic_window_passing_defense_team,ewma_dynamic_window_rushing_offense_opp,ewma_dynamic_window_passing_offense_opp,ewma_dynamic_window_rushing_defense_opp,ewma_dynamic_window_passing_defense_opp,team_id,rest_differential,windy,div_game,spread_line,total_line,game_type,location,total,implied_points
104,2003_04_IND_NO,2003,4,NO,IND,21,1,-0.2457800968689379,0.0206105347561875,-0.0226479357238425,-0.0078273750717853,-0.1645559453439475,0.1009578121906499,-0.1367400179917234,-0.1361894303819851,2003_04_IND_NO_H,0,0,0,-1.5,42.0,REG,Home,76.0,20.25
105,2003_04_IND_NO,2003,4,IND,NO,55,0,-0.1645559453439475,0.1009578121906499,-0.1367400179917234,-0.1361894303819851,-0.2457800968689379,0.0206105347561875,-0.0226479357238425,-0.0078273750717853,2003_04_IND_NO_A,0,0,0,1.5,42.0,REG,Home,76.0,21.75
106,2003_04_JAX_HOU,2003,4,HOU,JAX,24,1,-0.1212505953652518,-0.1416876425477753,-0.0697289141161101,0.181318165431189,-0.0235214193546494,0.0456534798235394,-0.228379553957437,0.365922512158603,2003_04_JAX_HOU_H,0,0,1,-2.5,37.5,REG,Home,44.0,17.5
107,2003_04_JAX_HOU,2003,4,JAX,HOU,20,0,-0.0235214193546494,0.0456534798235394,-0.228379553957437,0.365922512158603,-0.1212505953652518,-0.1416876425477753,-0.0697289141161101,0.181318165431189,2003_04_JAX_HOU_A,0,0,1,2.5,37.5,REG,Home,44.0,20.0
108,2003_04_KC_BAL,2003,4,BAL,KC,10,1,0.1023314215020088,-0.3454874296830441,-0.1734903107251836,-0.0553431209931738,0.0214548820004708,0.0809180996445722,-0.2518554528389262,-0.2000945055504574,2003_04_KC_BAL_H,0,0,0,-3.0,43.5,REG,Home,27.0,20.25
109,2003_04_KC_BAL,2003,4,KC,BAL,17,0,0.0214548820004708,0.0809180996445722,-0.2518554528389262,-0.2000945055504574,0.1023314215020088,-0.3454874296830441,-0.1734903107251836,-0.0553431209931738,2003_04_KC_BAL_A,0,0,0,3.0,43.5,REG,Home,27.0,23.25
110,2003_04_NE_WAS,2003,4,WAS,NE,20,1,0.0339884407310885,0.0482179796403626,0.0470237785225511,-0.048378924594765,-0.200443169405294,-0.2399854082304774,0.0057154122084082,-0.2232028973657031,2003_04_NE_WAS_H,0,0,0,3.5,43.0,REG,Home,37.0,23.25
111,2003_04_NE_WAS,2003,4,NE,WAS,17,0,-0.200443169405294,-0.2399854082304774,0.0057154122084082,-0.2232028973657031,0.0339884407310885,0.0482179796403626,0.0470237785225511,-0.048378924594765,2003_04_NE_WAS_A,0,0,0,-3.5,43.0,REG,Home,37.0,19.75
112,2003_04_PHI_BUF,2003,4,BUF,PHI,13,1,-0.2407344169295903,0.1661177408259573,0.0206222881089611,-0.4658219318750293,0.1481782145798206,-0.5727297127246856,-0.2625002682209015,0.2222172923386097,2003_04_PHI_BUF_H,-7,0,0,3.0,39.5,REG,Home,36.0,21.25
113,2003_04_PHI_BUF,2003,4,PHI,BUF,23,0,0.1481782145798206,-0.5727297127246856,-0.2625002682209015,0.2222172923386097,-0.2407344169295903,0.1661177408259573,0.0206222881089611,-0.4658219318750293,2003_04_PHI_BUF_A,7,0,0,-3.0,39.5,REG,Home,36.0,18.25
114,2003_04_SD_OAK,2003,4,LV,LAC,34,1,-0.1324421366880898,-0.1681638280319613,-0.1659034786009511,0.3127022035345683,-0.0038764955989546,-0.1615002906797732,0.1698860813216909,0.1384579579089072,2003_04_SD_OAK_H,-1,0,1,7.0,41.5,REG,Home,65.0,24.25
115,2003_04_SD_OAK,2003,4,LAC,LV,31,0,-0.0038764955989546,-0.1615002906797732,0.1698860813216909,0.1384579579089072,-0.1324421366880898,-0.1681638280319613,-0.1659034786009511,0.3127022035345683,2003_04_SD_OAK_A,1,0,1,-7.0,41.5,REG,Home,65.0,17.25
116,2003_04_SF_MIN,2003,4,MIN,SF,35,1,0.0679630625287559,0.3001357796184248,-0.1578151449821023,-0.1041674052683816,-0.1228858378539449,0.0425144363677382,-0.1589365072078087,-0.1923809326764357,2003_04_SF_MIN_H,0,0,0,0.0,43.0,REG,Home,42.0,21.5
117,2003_04_SF_MIN,2003,4,SF,MIN,7,0,-0.1228858378539449,0.0425144363677382,-0.1589365072078087,-0.1923809326764357,0.0679630625287559,0.3001357796184248,-0.1578151449821023,-0.1041674052683816,2003_04_SF_MIN_A,0,0,0,-0.0,43.0,REG,Home,42.0,21.5
118,2003_04_TEN_PIT,2003,4,PIT,TEN,13,1,-0.1713621873544696,0.1738296364034925,-0.06683571246202,-0.2272293673599281,-0.2102137333481414,0.0902860115136815,-0.2666910592701744,0.0818190381450708,2003_04_TEN_PIT_H,0,0,0,3.5,44.0,REG,Home,43.0,23.75
119,2003_04_TEN_PIT,2003,4,TEN,PIT,30,0,-0.2102137333481414,0.0902860115136815,-0.2666910592701744,0.0818190381450708,-0.1713621873544696,0.1738296364034925,-0.06683571246202,-0.2272293673599281,2003_04_TEN_PIT_A,0,0,0,-3.5,44.0,REG,Home,43.0,20.25
120,2003_05_ARI_DAL,2003,5,DAL,ARI,24,1,-0.0376486957469255,0.0469465745981176,-0.2914451050426674,0.0630223758184533,-0.1056538567620117,-0.241160860876691,-0.0768918308115905,0.3521383273793329,2003_05_ARI_DAL_H,0,0,0,7.5,39.5,REG,Home,31.0,23.5
121,2003_05_ARI_DAL,2003,5,ARI,DAL,7,0,-0.1056538567620117,-0.241160860876691,-0.0768918308115905,0.3521383273793329,-0.0376486957469255,0.0469465745981176,-0.2914451050426674,0.0630223758184533,2003_05_ARI_DAL_A,0,0,0,-7.5,39.5,REG,Home,31.0,16.0
122,2003_05_CIN_BUF,2003,5,BUF,CIN,22,1,-0.1873822778260501,0.1291093887023554,0.0652995526855166,-0.2567827439433572,-0.1506684477630043,0.0598883539530458,-0.0212750181869262,-0.0265737908385177,2003_05_CIN_BUF_H,0,0,0,7.0,40.0,REG,Home,38.0,23.5
123,2003_05_CIN_BUF,2003,5,CIN,BUF,16,0,-0.1506684477630043,0.0598883539530458,-0.0212750181869262,-0.0265737908385177,-0.1873822778260501,0.1291093887023554,0.0652995526855166,-0.2567827439433572,2003_05_CIN_BUF_A,0,0,0,-7.0,40.0,REG,Home,38.0,16.5
124,2003_05_CLE_PIT,2003,5,PIT,CLE,13,1,-0.2115498059290913,0.0498759949045015,-0.1554985056165606,0.1155576132090375,-0.2531084500105664,0.0123669842383156,-0.094646959394069,-0.0228507178798686,2003_05_CLE_PIT_H,0,0,1,7.0,42.0,REG,Home,46.0,24.5
125,2003_05_CLE_PIT,2003,5,CLE,PIT,33,0,-0.2531084500105664,0.0123669842383156,-0.094646959394069,-0.0228507178798686,-0.2115498059290913,0.0498759949045015,-0.1554985056165606,0.1155576132090375,2003_05_CLE_PIT_A,0,0,1,-7.0,42.0,REG,Home,46.0,17.5
126,2003_05_DEN_KC,2003,5,KC,DEN,24,1,0.021311266213139,0.0328251177389727,-0.1241351312192359,-0.2456120718196772,0.0009820196454846,0.1874146023857416,-0.0916697056455731,-0.1772842401703173,2003_05_DEN_KC_H,0,0,1,3.5,46.5,REG,Home,47.0,25.0
127,2003_05_DEN_KC,2003,5,DEN,KC,23,0,0.0009820196454846,0.1874146023857416,-0.0916697056455731,-0.1772842401703173,0.021311266213139,0.0328251177389727,-0.1241351312192359,-0.2456120718196772,2003_05_DEN_KC_A,0,0,1,-3.5,46.5,REG,Home,47.0,21.5
128,2003_05_DET_SF,2003,5,SF,DET,24,1,-0.0818570153831532,-0.0225955474826664,-0.0965568454548864,0.1190864704918153,-0.1686027969638264,-0.078737097407811,-0.0393833498433601,0.1562574855552174,2003_05_DET_SF_H,0,0,0,7.5,42.5,REG,Home,41.0,25.0
129,2003_05_DET_SF,2003,5,DET,SF,17,0,-0.1686027969638264,-0.078737097407811,-0.0393833498433601,0.1562574855552174,-0.0818570153831532,-0.0225955474826664,-0.0965568454548864,0.1190864704918153,2003_05_DET_SF_A,0,0,0,-7.5,42.5,REG,Home,41.0,17.5
130,2003_05_IND_TB,2003,5,TB,IND,35,1,-0.1583223801316613,0.1786209898706884,-0.0963489111401512,-0.5085545095098375,-0.1722081326483057,0.3964992829128215,-0.0632918806174899,-0.2351770281731174,2003_05_IND_TB_H,7,0,0,4.5,37.5,REG,Home,73.0,21.0
131,2003_05_IND_TB,2003,5,IND,TB,38,0,-0.1722081326483057,0.3964992829128215,-0.0632918806174899,-0.2351770281731174,-0.1583223801316613,0.1786209898706884,-0.0963489111401512,-0.5085545095098375,2003_05_IND_TB_A,-7,0,0,-4.5,37.5,REG,Home,73.0,16.5
132,2003_05_MIA_NYG,2003,5,NYG,MIA,10,1,-0.1725262173214011,0.013627139659617,-0.1009411148207132,0.0090443039316052,-0.0347257273711041,-0.0666365441541339,-0.2854437976580521,-0.1540967750291887,2003_05_MIA_NYG_H,0,0,0,1.5,38.0,REG,Home,33.0,19.75
133,2003_05_MIA_NYG,2003,5,MIA,NYG,23,0,-0.0347257273711041,-0.0666365441541339,-0.2854437976580521,-0.1540967750291887,-0.1725262173214011,0.013627139659617,-0.1009411148207132,0.0090443039316052,2003_05_MIA_NYG_A,0,0,0,-1.5,38.0,REG,Home,33.0,18.25
134,2003_05_MIN_ATL,2003,5,ATL,MIN,26,1,-0.0199843492976731,-0.2849290935046011,-0.0999601524023542,0.1654034625510639,0.0555894254402506,0.4493408698994334,-0.1052786720688408,-0.1209522576292626,2003_05_MIN_ATL_H,0,0,0,-4.5,43.5,REG,Home,65.0,19.5
135,2003_05_MIN_ATL,2003,5,MIN,ATL,39,0,0.0555894254402506,0.4493408698994334,-0.1052786720688408,-0.1209522576292626,-0.0199843492976731,-0.2849290935046011,-0.0999601524023542,0.1654034625510639,2003_05_MIN_ATL_A,0,0,0,4.5,43.5,REG,Home,65.0,24.0
136,2003_05_NO_CAR,2003,5,CAR,NO,19,1,-0.0878393861814788,-0.1026432003788773,-0.0816589658739558,-0.0622809928937805,-0.1364081117259983,-0.130035665410912,-0.0770524895639334,0.3235539679885796,2003_05_NO_CAR_H,0,0,1,7.0,37.5,REG,Home,32.0,22.25
137,2003_05_NO_CAR,2003,5,NO,CAR,13,0,-0.1364081117259983,-0.130035665410912,-0.0770524895639334,0.3235539679885796,-0.0878393861814788,-0.1026432003788773,-0.0816589658739558,-0.0622809928937805,2003_05_NO_CAR_A,0,0,1,-7.0,37.5,REG,Home,32.0,15.25
138,2003_05_OAK_CHI,2003,5,CHI,LV,24,1,0.0802795074298433,-0.3750591354809726,0.139873613080511,0.161010301340854,-0.0225087386509864,-0.053545975725692,-0.0637968999462773,0.2444417621755954,2003_05_OAK_CHI_H,-1,0,0,-3.5,43.5,REG,Home,45.0,20.0
139,2003_05_OAK_CHI,2003,5,LV,CHI,21,0,-0.0225087386509864,-0.053545975725692,-0.0637968999462773,0.2444417621755954,0.0802795074298433,-0.3750591354809726,0.139873613080511,0.161010301340854,2003_05_OAK_CHI_A,1,0,0,3.5,43.5,REG,Home,45.0,23.5
140,2003_05_SD_JAX,2003,5,JAX,LAC,27,1,-0.1658344731380296,0.0609733159008371,-0.2184383956567928,0.2297556340869626,0.0448494111805564,-0.0735321380290211,0.1802158015936908,0.1520575931143606,2003_05_SD_JAX_H,0,0,0,3.0,42.5,REG,Home,48.0,22.75
141,2003_05_SD_JAX,2003,5,LAC,JAX,21,0,0.0448494111805564,-0.0735321380290211,0.1802158015936908,0.1520575931143606,-0.1658344731380296,0.0609733159008371,-0.2184383956567928,0.2297556340869626,2003_05_SD_JAX_A,0,0,0,-3.0,42.5,REG,Home,48.0,19.75
142,2003_05_SEA_GB,2003,5,GB,SEA,35,1,0.0169339101909116,0.1239579880054542,0.0115026809441128,-0.0351361598192465,0.0105147606683925,0.1223758533968283,-0.3206047772668129,-0.0517424530662175,2003_05_SEA_GB_H,-8,0,0,1.0,45.0,REG,Home,48.0,23.0
143,2003_05_SEA_GB,2003,5,SEA,GB,13,0,0.0105147606683925,0.1223758533968283,-0.3206047772668129,-0.0517424530662175,0.0169339101909116,0.1239579880054542,0.0115026809441128,-0.0351361598192465,2003_05_SEA_GB_A,8,0,0,-1.0,45.0,REG,Home,48.0,22.0
144,2003_05_TEN_NE,2003,5,NE,TEN,38,1,-0.22602644179127,-0.0885531283546202,0.0441707015812102,-0.1692612194622138,-0.2516398567503484,0.3284658214685941,-0.2754720618745478,-0.0118212107098707,2003_05_TEN_NE_H,0,0,0,1.0,40.5,REG,Home,68.0,20.75
145,2003_05_TEN_NE,2003,5,TEN,NE,30,0,-0.2516398567503484,0.3284658214685941,-0.2754720618745478,-0.0118212107098707,-0.22602644179127,-0.0885531283546202,0.0441707015812102,-0.1692612194622138,2003_05_TEN_NE_A,0,0,0,-1.0,40.5,REG,Home,68.0,19.75
146,2003_05_WAS_PHI,2003,5,PHI,WAS,27,1,0.15141566874973,-0.2746890677368125,-0.1886515850294072,0.1545089729056009,0.063129026895057,0.0127385715797248,-0.0600888274505441,0.0399275558456631,2003_05_WAS_PHI_H,0,0,1,4.5,40.5,REG,Home,52.0,22.5
147,2003_05_WAS_PHI,2003,5,WAS,PHI,25,0,0.063129026895057,0.0127385715797248,-0.0600888274505441,0.0399275558456631,0.15141566874973,-0.2746890677368125,-0.1886515850294072,0.1545089729056009,2003_05_WAS_PHI_A,0,0,1,-4.5,40.5,REG,Home,52.0,18.0
148,2003_06_ATL_STL,2003,6,LA,ATL,36,1,-0.1058906185735791,0.0990241056437244,0.0028761999902896,-0.3055891551759721,-0.0136111980872701,-0.2735525672888536,-0.0683706700240327,0.1824593984871383,2003_06_ATL_STL_H,7,0,0,10.0,46.0,REG,Home,36.0,28.0
149,2003_06_ATL_STL,2003,6,ATL,LA,0,0,-0.0136111980872701,-0.2735525672888536,-0.0683706700240327,0.1824593984871383,-0.1058906185735791,0.0990241056437244,0.0028761999902896,-0.3055891551759721,2003_06_ATL_STL_A,-7,0,0,-10.0,46.0,REG,Home,36.0,18.0
150,2003_06_BAL_ARI,2003,6,ARI,BAL,18,1,-0.1887333779585292,-0.2708437439759558,-0.121709665550279,0.294008993032654,0.1133629486296731,-0.343104505353137,-0.1094081711863158,-0.0585441017431197,2003_06_BAL_ARI_H,-7,0,0,-6.5,37.0,REG,Home,44.0,15.25
151,2003_06_BAL_ARI,2003,6,BAL,ARI,26,0,0.1133629486296731,-0.343104505353137,-0.1094081711863158,-0.0585441017431197,-0.1887333779585292,-0.2708437439759558,-0.121709665550279,0.294008993032654,2003_06_BAL_ARI_A,7,0,0,6.5,37.0,REG,Home,44.0,21.75
152,2003_06_BUF_NYJ,2003,6,NYJ,BUF,30,1,-0.2192063643864475,-0.085558318775977,0.0426627944066825,0.0252090034674447,-0.1917620930897472,0.0905633087900363,-0.0706783636474014,-0.1834625506028036,2003_06_BUF_NYJ_H,7,0,1,-1.0,36.5,REG,Home,33.0,17.75
153,2003_06_BUF_NYJ,2003,6,BUF,NYJ,3,0,-0.1917620930897472,0.0905633087900363,-0.0706783636474014,-0.1834625506028036,-0.2192063643864475,-0.085558318775977,0.0426627944066825,0.0252090034674447,2003_06_BUF_NYJ_A,-7,0,1,1.0,36.5,REG,Home,33.0,18.75
154,2003_06_CAR_IND,2003,6,IND,CAR,20,1,-0.0744600360607009,0.3877235508390084,-0.0768346561387797,-0.017714235388479,-0.079108091406893,-0.0184587780570629,-0.035493428197385,0.0093595611272693,2003_06_CAR_IND_H,-1,0,0,4.0,37.5,REG,Home,43.0,20.75
155,2003_06_CAR_IND,2003,6,CAR,IND,23,0,-0.079108091406893,-0.0184587780570629,-0.035493428197385,0.0093595611272693,-0.0744600360607009,0.3877235508390084,-0.0768346561387797,-0.017714235388479,2003_06_CAR_IND_A,1,0,0,-4.0,37.5,REG,Home,43.0,16.75
156,2003_06_CHI_NO,2003,6,NO,CHI,20,1,-0.0804645275067367,-0.048160753526463,-0.0725410527998481,0.2745589087919657,0.130081757812272,-0.4441228232134392,0.1579422438996706,-0.0030356831442896,2003_06_CHI_NO_H,0,0,0,6.5,43.0,REG,Home,33.0,24.75
157,2003_06_CHI_NO,2003,6,CHI,NO,13,0,0.130081757812272,-0.4441228232134392,0.1579422438996706,-0.0030356831442896,-0.0804645275067367,-0.048160753526463,-0.0725410527998481,0.2745589087919657,2003_06_CHI_NO_A,0,0,0,-6.5,43.0,REG,Home,33.0,18.25
158,2003_06_HOU_TEN,2003,6,TEN,HOU,38,1,-0.1991206885160753,0.2723825709370103,-0.1326263874651757,0.045605516568218,-0.1466036558483201,-0.1106195909376855,-0.1968186571253556,0.1519425320669566,2003_06_HOU_TEN_H,-7,0,1,8.5,39.5,REG,Home,55.0,24.0
159,2003_06_HOU_TEN,2003,6,HOU,TEN,17,0,-0.1466036558483201,-0.1106195909376855,-0.1968186571253556,0.1519425320669566,-0.1991206885160753,0.2723825709370103,-0.1326263874651757,0.045605516568218,2003_06_HOU_TEN_A,7,0,1,-8.5,39.5,REG,Home,55.0,15.5
160,2003_06_KC_GB,2003,6,GB,KC,34,1,0.0765444745974401,0.2125388366828514,0.0248538568621464,-0.0362658633739068,-0.0088860201053424,-0.0181463675443122,-0.0598765603835829,-0.1166617904550217,2003_06_KC_GB_H,0,1,0,2.5,47.5,REG,Home,74.0,25.0
161,2003_06_KC_GB,2003,6,KC,GB,40,0,-0.0088860201053424,-0.0181463675443122,-0.0598765603835829,-0.1166617904550217,0.0765444745974401,0.2125388366828514,0.0248538568621464,-0.0362658633739068,2003_06_KC_GB_A,0,1,0,-2.5,47.5,REG,Home,74.0,22.5
162,2003_06_MIA_JAX,2003,6,JAX,MIA,10,1,-0.1887015837549518,0.2005494828780136,-0.1100933756536496,0.1868511006651401,-0.0043136835107487,-0.0634961609175373,-0.23067552230994,-0.1853887899197859,2003_06_MIA_JAX_H,0,0,0,-3.5,38.0,REG,Home,34.0,17.25
163,2003_06_MIA_JAX,2003,6,MIA,JAX,24,0,-0.0043136835107487,-0.0634961609175373,-0.23067552230994,-0.1853887899197859,-0.1887015837549518,0.2005494828780136,-0.1100933756536496,0.1868511006651401,2003_06_MIA_JAX_A,0,0,0,3.5,38.0,REG,Home,34.0,20.75
164,2003_06_NYG_NE,2003,6,NE,NYG,17,1,-0.0973752601102614,-0.009098754437509,0.0117707038279075,-0.0824605734767105,-0.1549592537129134,-0.0729224322732575,-0.0487140509862415,-0.012748780357075,2003_06_NYG_NE_H,0,0,0,2.5,42.5,REG,Home,23.0,22.5
165,2003_06_NYG_NE,2003,6,NYG,NE,6,0,-0.1549592537129134,-0.0729224322732575,-0.0487140509862415,-0.012748780357075,-0.0973752601102614,-0.009098754437509,0.0117707038279075,-0.0824605734767105,2003_06_NYG_NE_A,0,0,0,-2.5,42.5,REG,Home,23.0,20.0
166,2003_06_OAK_CLE,2003,6,CLE,LV,13,1,-0.2313687848155656,0.1301323828599711,-0.1221319059669774,-0.2001938152889487,0.0398510183205298,-0.1348950688412875,0.0209589810636815,0.006420881694416,2003_06_OAK_CLE_H,0,0,0,3.5,43.5,REG,Home,20.0,23.5
167,2003_06_OAK_CLE,2003,6,LV,CLE,7,0,0.0398510183205298,-0.1348950688412875,0.0209589810636815,0.006420881694416,-0.2313687848155656,0.1301323828599711,-0.1221319059669774,-0.2001938152889487,2003_06_OAK_CLE_A,0,0,0,-3.5,43.5,REG,Home,20.0,20.0
168,2003_06_PHI_DAL,2003,6,DAL,PHI,23,1,-0.1020121775198691,0.0807822692753184,-0.3255803209397536,-0.0712576306936801,0.0995618199173471,-0.256630989064527,-0.1004448369126951,0.0426849550558346,2003_06_PHI_DAL_H,0,0,1,1.0,37.5,REG,Home,44.0,19.25
169,2003_06_PHI_DAL,2003,6,PHI,DAL,21,0,0.0995618199173471,-0.256630989064527,-0.1004448369126951,0.0426849550558346,-0.1020121775198691,0.0807822692753184,-0.3255803209397536,-0.0712576306936801,2003_06_PHI_DAL_A,0,0,1,-1.0,37.5,REG,Home,44.0,18.25
170,2003_06_PIT_DEN,2003,6,DEN,PIT,17,1,0.0293228593423291,0.1920547028315614,-0.0894332277440706,-0.1679390432483531,-0.2054751247276568,-0.1483449637597688,-0.1617800007100372,0.2036997887809422,2003_06_PIT_DEN_H,0,0,0,6.5,45.0,REG,Home,31.0,25.75
171,2003_06_PIT_DEN,2003,6,PIT,DEN,14,0,-0.2054751247276568,-0.1483449637597688,-0.1617800007100372,0.2036997887809422,0.0293228593423291,0.1920547028315614,-0.0894332277440706,-0.1679390432483531,2003_06_PIT_DEN_A,0,0,0,-6.5,45.0,REG,Home,31.0,19.25
172,2003_06_SF_SEA,2003,6,SEA,SF,20,1,0.026162543381094,0.0691861730078143,-0.140989513577211,0.1078016968241127,-0.0955564148296738,0.0309560441634942,-0.0762331908879649,0.0373032986898637,2003_06_SF_SEA_H,0,1,1,3.5,44.5,REG,Home,39.0,24.0
173,2003_06_SF_SEA,2003,6,SF,SEA,19,0,-0.0955564148296738,0.0309560441634942,-0.0762331908879649,0.0373032986898637,0.026162543381094,0.0691861730078143,-0.140989513577211,0.1078016968241127,2003_06_SF_SEA_A,0,1,1,-3.5,44.5,REG,Home,39.0,20.5
174,2003_06_TB_WAS,2003,6,WAS,TB,13,1,0.0677090929157351,-0.044001470918098,-0.0445547734759727,-0.0346553144838335,-0.1425562584164119,0.2918613839442703,-0.0091617866585233,-0.2204509662298282,2003_06_TB_WAS_H,1,0,0,-3.5,37.0,REG,Home,48.0,16.75
175,2003_06_TB_WAS,2003,6,TB,WAS,35,0,-0.1425562584164119,0.2918613839442703,-0.0091617866585233,-0.2204509662298282,0.0677090929157351,-0.044001470918098,-0.0445547734759727,-0.0346553144838335,2003_06_TB_WAS_A,-1,0,0,3.5,37.0,REG,Home,48.0,20.25
176,2003_07_BAL_CIN,2003,7,CIN,BAL,34,1,-0.2246478249581252,0.0423008877516053,-0.0733397099898365,-0.020427464098851,0.0812852061720553,-0.2471787241792059,-0.0698327024541556,-0.1496796618360895,2003_07_BAL_CIN_H,7,0,1,-1.0,36.0,REG,Home,60.0,17.5
177,2003_07_BAL_CIN,2003,7,BAL,CIN,26,0,0.0812852061720553,-0.2471787241792059,-0.0698327024541556,-0.1496796618360895,-0.2246478249581252,0.0423008877516053,-0.0733397099898365,-0.020427464098851,2003_07_BAL_CIN_A,-7,0,1,1.0,36.0,REG,Home,60.0,18.5
178,2003_07_CHI_SEA,2003,7,SEA,CHI,24,1,-0.0082265738718424,0.0646655191212956,-0.0891067674805164,0.0921175293290592,0.0715511954409033,-0.3296057679870381,0.0669719075560172,0.0473520685128937,2003_07_CHI_SEA_H,0,0,0,11.0,41.5,REG,Home,41.0,26.25
179,2003_07_CHI_SEA,2003,7,CHI,SEA,17,0,0.0715511954409033,-0.3296057679870381,0.0669719075560172,0.0473520685128937,-0.0082265738718424,0.0646655191212956,-0.0891067674805164,0.0921175293290592,2003_07_CHI_SEA_A,0,0,0,-11.0,41.5,REG,Home,41.0,15.25
180,2003_07_DAL_DET,2003,7,DET,DAL,7,1,-0.1275967091888817,-0.1037305031734412,-0.0652757834885849,0.1584652357726285,-0.1023684992570519,0.0477080188041036,-0.1903412406195669,-0.0983481044065314,2003_07_DAL_DET_H,7,0,0,-3.0,39.0,REG,Home,45.0,18.0
181,2003_07_DAL_DET,2003,7,DAL,DET,38,0,-0.1023684992570519,0.0477080188041036,-0.1903412406195669,-0.0983481044065314,-0.1275967091888817,-0.1037305031734412,-0.0652757834885849,0.1584652357726285,2003_07_DAL_DET_A,-7,0,0,3.0,39.0,REG,Home,45.0,21.0
182,2003_07_DEN_MIN,2003,7,MIN,DEN,28,1,0.0425248545805262,0.3848860985751114,-0.0744198405836851,-0.1566490212323585,-0.0834965184397688,0.0817583915823675,-0.1223382100137214,-0.156977497241152,2003_07_DEN_MIN_H,7,0,0,4.0,44.0,REG,Home,48.0,24.0
183,2003_07_DEN_MIN,2003,7,DEN,MIN,20,0,-0.0834965184397688,0.0817583915823675,-0.1223382100137214,-0.156977497241152,0.0425248545805262,0.3848860985751114,-0.0744198405836851,-0.1566490212323585,2003_07_DEN_MIN_A,-7,0,0,-4.0,44.0,REG,Home,48.0,20.0
184,2003_07_GB_STL,2003,7,LA,GB,34,1,-0.1248902227936345,0.2103543576414156,-0.0022787808389805,-0.4258828614767478,0.0611553518338466,0.170042287949974,0.0187386706566128,0.0896511730285255,2003_07_GB_STL_H,-1,0,0,4.0,48.5,REG,Home,58.0,26.25
185,2003_07_GB_STL,2003,7,GB,LA,24,0,0.0611553518338466,0.170042287949974,0.0187386706566128,0.0896511730285255,-0.1248902227936345,0.2103543576414156,-0.0022787808389805,-0.4258828614767478,2003_07_GB_STL_A,1,0,0,-4.0,48.5,REG,Home,58.0,22.25
186,2003_07_KC_OAK,2003,7,LV,KC,10,1,0.0546048670737159,-0.1105058482931468,0.0292671538100984,-0.0388097926255024,-0.0062377948257116,0.1030644099108375,-0.0398324281319702,-0.0736535651318696,2003_07_KC_OAK_H,0,0,1,-4.5,47.5,REG,Home,27.0,21.5
187,2003_07_KC_OAK,2003,7,KC,LV,17,0,-0.0062377948257116,0.1030644099108375,-0.0398324281319702,-0.0736535651318696,0.0546048670737159,-0.1105058482931468,0.0292671538100984,-0.0388097926255024,2003_07_KC_OAK_A,0,0,1,4.5,47.5,REG,Home,27.0,26.0
188,2003_07_NE_MIA,2003,7,MIA,NE,13,1,-0.018965021374021,-0.0450753335251089,-0.2298770380807901,-0.2489471208518988,-0.1030998560485921,-0.0510862057176831,-0.1037575555635408,-0.0996105561552939,2003_07_NE_MIA_H,0,0,1,6.5,37.0,REG,Home,32.0,21.75
189,2003_07_NE_MIA,2003,7,NE,MIA,19,0,-0.1030998560485921,-0.0510862057176831,-0.1037575555635408,-0.0996105561552939,-0.018965021374021,-0.0450753335251089,-0.2298770380807901,-0.2489471208518988,2003_07_NE_MIA_A,0,0,1,-6.5,37.0,REG,Home,32.0,15.25
190,2003_07_NO_ATL,2003,7,ATL,NO,17,1,-0.0139929176018665,-0.3907115792898096,-0.0953061475535468,0.2615165198233833,-0.1008491845088268,0.0091490562581828,-0.0728695420664213,0.1915039077411254,2003_07_NO_ATL_H,-1,0,1,-3.0,42.0,REG,Home,62.0,19.5
191,2003_07_NO_ATL,2003,7,NO,ATL,45,0,-0.1008491845088268,0.0091490562581828,-0.0728695420664213,0.1915039077411254,-0.0139929176018665,-0.3907115792898096,-0.0953061475535468,0.2615165198233833,2003_07_NO_ATL_A,1,0,1,3.0,42.0,REG,Home,62.0,22.5
192,2003_07_NYJ_HOU,2003,7,HOU,NYJ,14,1,-0.038457326372907,-0.0976604339398503,-0.197975195991057,0.39543902991739,-0.1919242863636589,-0.0180638383921165,-0.1414347744862981,-0.0637356537732946,2003_07_NYJ_HOU_H,0,0,0,-3.5,38.0,REG,Home,33.0,17.25
193,2003_07_NYJ_HOU,2003,7,NYJ,HOU,19,0,-0.1919242863636589,-0.0180638383921165,-0.1414347744862981,-0.0637356537732946,-0.038457326372907,-0.0976604339398503,-0.197975195991057,0.39543902991739,2003_07_NYJ_HOU_A,0,0,0,3.5,38.0,REG,Home,33.0,20.75
194,2003_07_PHI_NYG,2003,7,NYG,PHI,10,1,-0.2347837600529935,-0.0946156707991326,-0.0690104967745663,-0.0581077817249853,0.1127541544033577,-0.230505813282122,-0.1012510995104421,0.0205474073451041,2003_07_PHI_NYG_H,0,0,1,3.0,37.0,REG,Home,24.0,20.0
